	Tail	Head
13026	17143333	12796471
13027	17143333	12815107
13028	17143333	15378058
13029	17143333	15843527
13030	17143333	15889095
13031	17143333	15908957
13032	17143333	8551245
13033	17143333	8906855
13034	17143333	8971078
13035	17143333	9362527
13036	17143333	9739059
13037	17143333	9770521
13038	17144912	10404950
13039	17144912	10899062
13040	17144912	11272160
13041	17144912	11748057
13042	17144912	12234790
13043	17144912	12800108
13044	17144912	1324940
13045	17144912	2644143
13046	17144912	2943166
13047	17144912	2959622
13048	17144912	7030513
13049	17144912	7438339
13050	17144912	7498976
13051	17144912	7828080
13052	17144912	8520549
13053	17144912	8750762
13054	17144912	9070961
13055	17144912	9322994
13056	17144912	9458968
13057	17148634	11137178
13058	17148634	12160500
13059	17148634	14507788
13060	17148634	16677191
13061	17148634	9732337
13062	17148634	9742976
13063	17148676	10190896
13064	17148676	10201997
13065	17148676	10450508
13066	17148676	10652999
13067	17148676	10799914
13068	17148676	11437493
13069	17148676	14693705
13070	17148676	14768049
13071	17148676	1516628
13072	17148676	15189740
13073	17148676	2838358
13074	17148676	2838359
13075	17148676	2843411
13076	17148676	2981751
13077	17148676	7667242
13078	17148676	8098666
13079	17148676	8168644
13080	17148676	8258349
13081	17148676	8302797
13082	17148676	8402882
13083	17148676	9094710
13084	17148676	9200487
13085	17148676	9314549
13086	17148684	12824864
13087	17148684	15023892
13088	17148684	15239025
13089	17148684	15700136
13090	17148684	15708106
13091	17148684	16123486
13092	17148684	16322394
13093	17148684	16381994
13094	17148684	16682312
13095	17150099	11126413
13096	17150099	11380082
13097	17150099	12077726
13098	17150099	15220218
13099	17150099	15760297
13100	17150099	15842505
13101	17150099	9541507
13102	17150299	10615429
13103	17150299	11428703
13104	17150299	11740157
13105	17150299	12031953
13106	17150299	12473548
13107	17150299	12796708
13108	17150299	15371262
13109	17150299	16643495
13110	17150299	9139984
13111	17151331	10388983
13112	17151331	11422754
13113	17151331	12164879
13114	17151331	12788992
13115	17151331	14514648
13116	17151331	14570951
13117	17151331	15983218
13118	17151331	16731850
13119	17151331	2668076
13120	17151331	7730870
13121	17151331	8105164
13122	17151331	8366922
13123	17151331	9405906
13124	17151331	9669786
13125	17156424	10640121
13126	17156424	11430279
13127	17156424	11560747
13128	17156424	12819309
13129	17156424	14655053
13130	17156424	15890071
13131	17156424	16129011
13132	17156424	16449395
13133	17160917	11092283
13134	17160917	12502665
13135	17160917	14500058
13136	17160917	9673301
13137	17164006	11131099
13138	17164006	12741441
13139	17164006	12836867
13140	17164006	15288740
13141	17164006	15534311
13142	17164006	15890428
13143	17169983	15608258
13144	17169983	16186404
13145	17169983	16960798
13146	17173714	11333990
13147	17173714	11679457
13148	17173714	11832527
13149	17173714	12587011
13150	17173714	14500058
13151	17173714	14559925
13152	17173714	7833731
13153	17173714	8422815
13154	17173714	8686981
13155	17173714	9096977
13156	17173714	9777322
13157	17173715	11333990
13158	17173715	11832527
13159	17173715	1748243
13160	17173715	7729620
13161	17173715	7888928
13162	17173715	8427325
13163	17173715	8469472
13164	17173720	11151288
13165	17173720	12145012
13166	17173720	15883237
13167	17173720	9614604
13168	17173720	9787722
13169	17174134	10090898
13170	17174134	10199785
13171	17174134	10331426
13172	17174134	11872688
13173	17174134	15308380
13174	17174134	15561963
13175	17174134	15823385
13176	17174134	16034410
13177	17174134	16415884
13178	17174134	16775236
13179	17174749	10615959
13180	17174749	11254704
13181	17174749	12121673
13182	17174749	12559634
13183	17174749	12622777
13184	17174749	1361076
13185	17174749	15627647
13186	17174749	15784469
13187	17174749	8224807
13188	17174749	8447318
13189	17178005	10962116
13190	17178005	15343582
13191	17178005	16389162
13192	17178005	16436090
13193	17178005	16464712
13194	17178005	16472049
13195	17178005	16681424
13196	17178005	16770561
13197	17178005	16842483
13198	17178005	16843192
13199	17178005	3717201
13200	17178005	8170193
13201	17178005	9802727
13202	17185336	10634674
13203	17185336	10943602
13204	17185336	11110769
13205	17185336	11232760
13206	17185336	11318840
13207	17185336	11711563
13208	17185336	11742409
13209	17185336	11744015
13210	17185336	12523914
13211	17185336	12553708
13212	17185336	15805231
13213	17185336	15946965
13214	17185336	16091403
13215	17185336	16339825
13216	17185336	16362172
13217	17185336	16445948
13218	17185336	16937126
13219	17185336	2335846
13220	17185336	9518707
13221	17186387	10521293
13222	17186387	10545951
13223	17186387	10923638
13224	17186387	10972586
13225	17186387	11168330
13226	17186387	11329229
13227	17186387	11719843
13228	17186387	11914749
13229	17186387	12107723
13230	17186387	12173691
13231	17186387	12547858
13232	17186387	1284550
13233	17186387	14510863
13234	17186387	15013476
13235	17186387	15068978
13236	17186387	15111528
13237	17186387	15155395
13238	17186387	15448106
13239	17186387	16019717
13240	17186387	16059790
13241	17186387	16123337
13242	17186387	16249435
13243	17186387	16268330
13244	17186387	16443858
13245	17186387	16556760
13246	17186387	16613899
13247	17186387	16731861
13248	17186387	3792666
13249	17186387	7490992
13250	17186387	8866553
13251	17186387	9049484
13252	17186387	9562352
13253	17186387	9771706
13254	17186387	9817917
13255	17186387	9867222
13256	17188219	10097918
13257	17188219	11289467
13258	17188219	12132978
13259	17188219	15451891
13260	17188219	15842507
13261	17188609	11174623
13262	17188609	11272162
13263	17188609	12037147
13264	17188609	12112937
13265	17188609	1425095
13266	17188609	15660730
13267	17188609	2566050
13268	17188609	47533
13269	17188609	7926304
13270	17188609	8666144
13271	17188609	9356015
13272	17188609	9542768
13273	17188609	9836516
13274	17192334	12196417
13275	17192334	14633343
13276	17192334	14633344
13277	17192334	15117576
13278	17192334	16241867
13279	17192334	16373894
13280	17192334	16800753
13281	17200690	10620198
13282	17200690	10831184
13283	17200690	11565518
13284	17200690	11796823
13285	17200690	12047043
13286	17200690	12810609
13287	17200690	15516696
13288	17200690	15647337
13289	17200690	8366922
13290	17200690	8808117
13291	17200690	9742976
13292	17201925	10911004
13293	17201925	11742413
13294	17201925	12441403
13295	17201925	12610045
13296	17201925	14633816
13297	17201925	15467822
13298	17201925	15889479
13299	17201925	15920053
13300	17201925	16144950
13301	17201925	16330323
13302	17201925	16491083
13303	17201925	17005949
13304	17201925	2108071
13305	17202201	16825278
13306	17202201	7826293
13307	17202201	8366922
13308	17207966	10096780
13309	17207966	10426365
13310	17207966	11476858
13311	17207966	11600549
13312	17207966	11927947
13313	17207966	12444168
13314	17207966	14693690
13315	17207966	15557150
13316	17207966	15983203
13317	17207966	16131364
13318	17207966	1797023
13319	17207966	6738600
13320	17207966	8582546
13321	17207966	8920894
13322	17207966	9166663
13323	17207966	9605629
13324	17207966	9780157
13325	17210729	10580413
13326	17210729	11145667
13327	17210729	12037148
13328	17210729	12193715
13329	17210729	12540604
13330	17210729	12688387
13331	17210729	1348845
13332	17210729	14530324
13333	17210729	14623908
13334	17210729	14666367
13335	17210729	15184499
13336	17210729	15184500
13337	17210729	15220193
13338	17210729	15314696
13339	17210729	15340148
13340	17210729	1547685
13341	17210729	15591438
13342	17210729	15790362
13343	17210729	15837817
13344	17210729	15880049
13345	17210729	15972866
13346	17210729	16111631
13347	17210729	16116193
13348	17210729	16311599
13349	17210729	16628253
13350	17210729	16643856
13351	17210729	2019237
13352	17210729	8278351
13353	17210729	8402882
13354	17210729	8637860
13355	17210729	9492045
13356	17210729	9892615
13357	17211497	10332688
13358	17211497	10871566
13359	17211497	11891019
13360	17211497	12028371
13361	17211497	12055349
13362	17211497	12351469
13363	17211497	12453982
13364	17211497	14747278
13365	17211497	15232701
13366	17211497	16084803
13367	17211497	16731847
13368	17211497	3899825
13369	17211497	9203442
13370	17211497	9231838
13371	17211497	9458525
13372	17211497	9549452
13373	17213274	10189543
13374	17213274	10389855
13375	17213274	10702770
13376	17213274	10757637
13377	17213274	10777704
13378	17213274	10973253
13379	17213274	11092283
13380	17213274	11289057
13381	17213274	11333990
13382	17213274	11832527
13383	17213274	12079854
13384	17213274	12145174
13385	17213274	12610044
13386	17213274	14514601
13387	17213274	14527304
13388	17213274	14581147
13389	17213274	14730381
13390	17213274	15161789
13391	17213274	15784141
13392	17213274	15793255
13393	17213274	16046308
13394	17213274	16401314
13395	17213274	16415884
13396	17213274	16855264
13397	17213274	3899825
13398	17213274	7806018
13399	17213274	9096977
13400	17213274	9918859
13401	17215967	10197653
13402	17215967	12507271
13403	17216283	10622252
13404	17216283	11812766
13405	17216283	12354786
13406	17216283	14551916
13407	17216283	14693662
13408	17216283	15105989
13409	17216283	15277397
13410	17216283	15504979
13411	17216283	15918014
13412	17216283	15983228
13413	17216283	16205883
13414	17216283	16505255
13415	17216283	7712700
13416	17223273	10431718
13417	17223273	11161605
13418	17223273	12618126
13419	17223273	12882932
13420	17223273	12941778
13421	17223273	15104693
13422	17223273	15574137
13423	17223273	2141449
13424	17223273	2142224
13425	17223273	2415414
13426	17223273	3339124
13427	17223273	7425570
13428	17223273	7823975
13429	17223273	8316394
13430	17223273	8366922
13431	17223273	8534323
13432	17223273	9121817
13433	17223273	9498053
13434	17223273	9541170
13435	17224056	10081514
13436	17224056	10462142
13437	17224056	10588521
13438	17224056	11863083
13439	17224056	12638839
13440	17224056	12663607
13441	17224056	12823642
13442	17224056	1448404
13443	17224056	1499464
13444	17224056	1513098
13445	17224056	15713359
13446	17224056	16043741
13447	17224056	1955098
13448	17224056	2384191
13449	17224056	2387037
13450	17224056	2515489
13451	17224056	2594949
13452	17224056	2964977
13453	17224056	2967147
13454	17224056	3378684
13455	17224056	3792697
13456	17224056	6468790
13457	17224056	7555556
13458	17224056	7895955
13459	17224056	8243850
13460	17224056	8243854
13461	17224056	8243861
13462	17224056	8720532
13463	17224056	9080995
13464	17224056	9365876
13465	17224056	9732337
13466	17224062	11194216
13467	17224062	12850656
13468	17224062	14747208
13469	17224062	15138320
13470	17224062	15381515
13471	17224062	15504641
13472	17224062	9742976
13473	17224062	9742977
13474	17224924	15886696
13475	17224924	15886700
13476	17229843	12750472
13477	17229843	14623908
13478	17229843	14662897
13479	17229843	15972661
13480	17229843	16493087
13481	17229843	8093606
13482	17229843	8258349
13483	17229843	8314024
13484	17229843	8314025
13485	17229843	8871671
13486	17229843	9103469
13487	17229843	9314549
13488	17229843	9362527
13489	17229843	9892615
13490	17233742	11742415
13491	17233742	12196470
13492	17233742	12882913
13493	17233742	2643662
13494	17237299	11311100
13495	17237299	14693997
13496	17237299	15051749
13497	17237299	15089783
13498	17237299	15562143
13499	17237299	16997664
13500	17237299	9075814
13501	17237940	10818026
13502	17237940	11051287
13503	17237940	16362814
13504	17237940	16505509
13505	17237940	16873777
13506	17237940	17001469
13507	17244154	10736103
13508	17244154	11309160
13509	17244154	12145160
13510	17244154	1285852
13511	17244154	15667574
13512	17244154	16567521
13513	17244154	7619493
13514	17244711	14615542
13515	17244711	15292346
13516	17244711	2495112
13517	17244711	7913714
13518	17245370	10604280
13519	17245370	1473611
13520	17245370	16565165
13521	17245370	2511765
13522	17245370	3150300
13523	17257275	10189543
13524	17257275	11289479
13525	17257275	11832527
13526	17257275	1516497
13527	17257275	15504969
13528	17257275	7267029
13529	17257275	8019217
13530	17257275	9212309
13531	17257275	9732337
13532	17257277	10102716
13533	17257277	10414932
13534	17257277	10485916
13535	17257277	10580429
13536	17257277	12086760
13537	17257277	1439783
13538	17257277	1532777
13539	17257277	1991568
13540	17257277	8039603
13541	17257277	8366922
13542	17257277	8894494
13543	17257277	9011569
13544	17257277	9209199
13545	17259403	10189543
13546	17259403	11092283
13547	17259403	11318841
13548	17259403	11333990
13549	17259403	11832527
13550	17259403	11872696
13551	17259403	12540637
13552	17259403	12540638
13553	17259403	14551916
13554	17259403	15531508
13555	17259403	15579791
13556	17259403	15842514
13557	17259403	16046308
13558	17259403	16595597
13559	17259403	17570749
13560	17259403	3899825
13561	17259403	7806018
13562	17259403	9032109
13563	17259403	9096977
13564	17259403	9867219
13565	17259404	10793009
13566	17259404	10845877
13567	17259404	11246891
13568	17259404	11484155
13569	17259404	11872688
13570	17259404	12502515
13571	17259404	12676562
13572	17259404	14988269
13573	17259404	15776287
13574	17259404	2227105
13575	17259404	8712800
13576	17259486	10097917
13577	17259486	11311100
13578	17259486	11333990
13579	17259486	11832527
13580	17259486	12086760
13581	17259486	12351457
